	region	iso	varidxs	intergenic_bool	homologs	has_wildtype	exact_hit	exact_loc	contig_set	in_gene_nt_1	in_gene_nt_1_loc	in_gene_nt_2	in_gene_nt_2_loc	direct_hits	direct_hits_loc
1308	36	crofts_8D2	[39]	False	2.0	True	True	[('crofts_8D2-c_000000005916-x', 80808, 80957, 1, 150, 100.0), ('crofts_8D2-c_000000000045-x', 80808, 80957, 1, 150, 100.0)]	('crofts_8D2-c_000000005916-x', 'crofts_8D2-c_000000000045-x')	True	[('crofts_8D2-c_000000005916-x', 80511, 81284, 1, 774, 100.0), ('crofts_8D2-c_000000000045-x', 80511, 81284, 1, 774, 100.0)]			True	[('crofts_8D2-c_000000005916-x', 80511, 81284, 1, 774, 100.0), ('crofts_8D2-c_000000000045-x', 80511, 81284, 1, 774, 100.0)]
1309	36	crofts_4R	[39]	False	1.0	True	True	[('crofts_4R-c_000000000009-x', 1481, 1630, 1, 150, 100.0)]	('crofts_4R-c_000000000009-x',)	True	[('crofts_4R-c_000000000009-x', 1154, 1927, 1, 774, 100.0)]			True	[('crofts_4R-c_000000000009-x', 1154, 1927, 1, 774, 100.0)]
1310	36	crofts_1D2	[39]	False	1.0	True	True	[('crofts_1D2-c_000000000009-x', 80808, 80957, 1, 150, 100.0)]	('crofts_1D2-c_000000000009-x',)	True	[('crofts_1D2-c_000000000009-x', 80511, 81284, 1, 774, 100.0)]			True	[('crofts_1D2-c_000000000009-x', 80511, 81284, 1, 774, 100.0)]
1311	36	crofts_8D3	[39]	False	2.0	True	True	[('crofts_8D3-c_000000005434-x', 1481, 1630, 1, 150, 100.0), ('crofts_8D3-c_000000000031-x', 1481, 1630, 1, 150, 100.0)]	('crofts_8D3-c_000000000031-x', 'crofts_8D3-c_000000005434-x')	True	[('crofts_8D3-c_000000005434-x', 1154, 1927, 1, 774, 100.0), ('crofts_8D3-c_000000000031-x', 1154, 1927, 1, 774, 100.0)]			True	[('crofts_8D3-c_000000005434-x', 1154, 1927, 1, 774, 100.0), ('crofts_8D3-c_000000000031-x', 1154, 1927, 1, 774, 100.0)]
1312	36	crofts_14D3	[39]	False	1.0	True	True	[('crofts_14D3-c_000000000009-x', 80808, 80957, 1, 150, 100.0)]	('crofts_14D3-c_000000000009-x',)	True	[('crofts_14D3-c_000000000009-x', 80511, 81284, 1, 774, 100.0)]			True	[('crofts_14D3-c_000000000009-x', 80511, 81284, 1, 774, 100.0)]
1313	36	crofts_24D2	[39]	False	2.0	True	True	[('crofts_24D2-c_000000000176-x', 80808, 80957, 1, 150, 100.0), ('crofts_24D2-c_000000000009-x', 80808, 80957, 1, 150, 100.0)]	('crofts_24D2-c_000000000176-x', 'crofts_24D2-c_000000000009-x')	True	[('crofts_24D2-c_000000000176-x', 80511, 81284, 1, 774, 100.0), ('crofts_24D2-c_000000000009-x', 80511, 81284, 1, 774, 100.0)]			True	[('crofts_24D2-c_000000000176-x', 80511, 81284, 1, 774, 100.0), ('crofts_24D2-c_000000000009-x', 80511, 81284, 1, 774, 100.0)]
1314	36	crofts_16D1	[39]	False	1.0	True	True	[('crofts_16D1-c_000000000009-x', 80808, 80957, 1, 150, 100.0)]	('crofts_16D1-c_000000000009-x',)	True	[('crofts_16D1-c_000000000009-x', 80511, 81284, 1, 774, 100.0)]			True	[('crofts_16D1-c_000000000009-x', 80511, 81284, 1, 774, 100.0)]
1315	36	crofts_9R	[39]	False	1.0	True	True	[('crofts_9R-c_000000000009-x', 80809, 80958, 1, 150, 100.0)]	('crofts_9R-c_000000000009-x',)	True	[('crofts_9R-c_000000000009-x', 80512, 81285, 1, 774, 100.0)]			True	[('crofts_9R-c_000000000009-x', 80512, 81285, 1, 774, 100.0)]
1316	36	crofts_innoc	[39]	False	1.0	True	True	[('crofts_innoc-c_000000000009-x', 1481, 1630, 1, 150, 100.0)]	('crofts_innoc-c_000000000009-x',)	True	[('crofts_innoc-c_000000000009-x', 1154, 1927, 1, 774, 100.0)]			True	[('crofts_innoc-c_000000000009-x', 1154, 1927, 1, 774, 100.0)]
1317	36	crofts_16D0	[39]	False	1.0	False	True	[('crofts_16D0-c_000000000009-x', 80808, 80956, 1, 150, 99.333)]	('crofts_16D0-c_000000000009-x',)	True	[('crofts_16D0-c_000000000009-x', 80877, 81281, 3, 407, 99.259)]			True	[('crofts_16D0-c_000000000009-x', 80877, 81281, 3, 407, 99.259)]
1318	36	crofts_8R2	[39]	False	1.0	True	True	[('crofts_8R2-c_000000000009-x', 1481, 1630, 1, 150, 100.0)]	('crofts_8R2-c_000000000009-x',)	True	[('crofts_8R2-c_000000000009-x', 1154, 1927, 1, 774, 100.0)]			True	[('crofts_8R2-c_000000000009-x', 1154, 1927, 1, 774, 100.0)]
1319	36	crofts_32D2	[39]	False	2.0	True	True	[('crofts_32D2-c_000000005331-x', 1481, 1630, 1, 150, 100.0), ('crofts_32D2-c_000000000029-x', 1481, 1630, 1, 150, 100.0)]	('crofts_32D2-c_000000000029-x', 'crofts_32D2-c_000000005331-x')	True	[('crofts_32D2-c_000000005331-x', 1154, 1927, 1, 774, 100.0), ('crofts_32D2-c_000000000029-x', 1154, 1927, 1, 774, 100.0)]			True	[('crofts_32D2-c_000000005331-x', 1154, 1927, 1, 774, 100.0), ('crofts_32D2-c_000000000029-x', 1154, 1927, 1, 774, 100.0)]
1320	36	pCAMPY47	[39]	False			False			False				False	
1321	36	pCAMPY22	[39]	False	1.0	False	True	[('pCAMPY22-c_000000000267-x', 1640, 1790, 1, 150, 98.675)]	('pCAMPY22-c_000000000267-x',)	True	[('pCAMPY22-c_000000000267-x', 1343, 1723, 394, 774, 100.0)]			True	[('pCAMPY22-c_000000000267-x', 1343, 1723, 394, 774, 100.0)]
1322	36	pCAMPY86	[39]	False	1.0	False	True	[('pCAMPY86-c_000000000811-x', 292, 442, 1, 150, 98.01299999999999)]	('pCAMPY86-c_000000000811-x',)	True	[('pCAMPY86-c_000000000811-x', 359, 739, 394, 774, 100.0)]			True	[('pCAMPY86-c_000000000811-x', 359, 739, 394, 774, 100.0)]
1323	36	CAMPY87_S44	[39]	False	1.0	False	True	[('CAMPY87_S44-c_000000000011-x', 20521, 20670, 1, 150, 99.333)]	('CAMPY87_S44-c_000000000011-x',)	True	[('CAMPY87_S44-c_000000000011-x', 20224, 20997, 1, 774, 99.61200000000001)]			True	[('CAMPY87_S44-c_000000000011-x', 20224, 20997, 1, 774, 99.61200000000001)]
1324	36	CAMPY41_S20	[39]	False			False			False				False	
1325	36	CAMPY4_spr11	[39]	False	1.0	False	True	[('CAMPY4_spr11-c_000000000321-x', 531, 681, 1, 150, 99.338)]	('CAMPY4_spr11-c_000000000321-x',)	True	[('CAMPY4_spr11-c_000000000321-x', 204, 611, 1, 408, 97.059)]			True	[('CAMPY4_spr11-c_000000000321-x', 204, 611, 1, 408, 97.059)]
1326	36	CAMPY12_S6	[39]	False	1.0	False	True	[('CAMPY12_S6-c_000000000176-x', 2069, 2218, 1, 150, 98.667)]	('CAMPY12_S6-c_000000000176-x',)	True	[('CAMPY12_S6-c_000000000176-x', 1772, 2545, 1, 774, 99.225)]			True	[('CAMPY12_S6-c_000000000176-x', 1772, 2545, 1, 774, 99.225)]
1327	36	CAMPY82_spr11	[39]	False	1.0	False	True	[('CAMPY82_spr11-c_000000000211-x', 2192, 2341, 1, 150, 99.333)]	('CAMPY82_spr11-c_000000000211-x',)	True	[('CAMPY82_spr11-c_000000000211-x', 1895, 2668, 1, 774, 99.61200000000001)]			True	[('CAMPY82_spr11-c_000000000211-x', 1895, 2668, 1, 774, 99.61200000000001)]
1328	36	CAMPY10	[39]	False			False			False				False	
1329	36	pCAMPY80	[39]	False	1.0	False	True	[('pCAMPY80-c_000000000038-x', 8008, 8157, 1, 150, 99.333)]	('pCAMPY80-c_000000000038-x',)	True	[('pCAMPY80-c_000000000038-x', 7711, 8484, 1, 774, 99.225)]			True	[('pCAMPY80-c_000000000038-x', 7711, 8484, 1, 774, 99.225)]
1330	36	CAMPY28	[39]	False			False			False				False	
1331	36	CAMPY15_S7	[39]	False	1.0	True	True	[('CAMPY15_S7-c_000000000234-x', 1622, 1771, 1, 150, 100.0)]	('CAMPY15_S7-c_000000000234-x',)	True	[('CAMPY15_S7-c_000000000234-x', 1325, 2098, 1, 774, 98.837)]			True	[('CAMPY15_S7-c_000000000234-x', 1325, 2098, 1, 774, 98.837)]
1332	37	CG8421	[40]	False	1.0	True	True	[('CG8421-NZ_CP005388-x', 1358602, 1358751, 1, 150, 100.0)]	('CG8421-NZ_CP005388-x',)	True	[('CG8421-NZ_CP005388-x', 1358491, 1359525, 1035, 1, 100.0), ('CG8421-NZ_CP005388-x', 1358491, 1359525, 1, 1035, 100.0)]			True	[('CG8421-NZ_CP005388-x', 1358491, 1359525, 1035, 1, 100.0), ('CG8421-NZ_CP005388-x', 1358491, 1359525, 1, 1035, 100.0)]
1333	37	CG8421_sim	[40]	False	1.0	True	True	[('CG8421_sim-c_000000000009-x', 10646, 10795, 1, 150, 100.0)]	('CG8421_sim-c_000000000009-x',)	True	[('CG8421_sim-c_000000000009-x', 9872, 10906, 1035, 1, 100.0), ('CG8421_sim-c_000000000009-x', 9872, 10906, 1, 1035, 100.0)]			True	[('CG8421_sim-c_000000000009-x', 9872, 10906, 1035, 1, 100.0), ('CG8421_sim-c_000000000009-x', 9872, 10906, 1, 1035, 100.0)]
1334	37	crofts_31R	[40]	False	1.0	True	True	[('crofts_31R-c_000000000011-x', 10573, 10722, 1, 150, 100.0)]	('crofts_31R-c_000000000011-x',)	True	[('crofts_31R-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_31R-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]			True	[('crofts_31R-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_31R-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]
1335	37	crofts_21D1	[40]	False	1.0	True	True	[('crofts_21D1-c_000000000011-x', 3477, 3626, 1, 150, 100.0)]	('crofts_21D1-c_000000000011-x',)	True	[('crofts_21D1-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_21D1-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_21D1-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_21D1-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]
1336	37	crofts_33D1	[40]	False	1.0	True	True	[('crofts_33D1-c_000000000013-x', 3477, 3626, 1, 150, 100.0)]	('crofts_33D1-c_000000000013-x',)	True	[('crofts_33D1-c_000000000013-x', 3366, 4400, 1035, 1, 100.0), ('crofts_33D1-c_000000000013-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_33D1-c_000000000013-x', 3366, 4400, 1035, 1, 100.0), ('crofts_33D1-c_000000000013-x', 3366, 4400, 1, 1035, 100.0)]
1337	37	crofts_1R	[40]	False	1.0	True	True	[('crofts_1R-c_000000000011-x', 3477, 3626, 1, 150, 100.0)]	('crofts_1R-c_000000000011-x',)	True	[('crofts_1R-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_1R-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_1R-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_1R-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]
1338	37	crofts_8R1	[40]	False	1.0	True	True	[('crofts_8R1-c_000000000011-x', 3477, 3626, 1, 150, 100.0)]	('crofts_8R1-c_000000000011-x',)	True	[('crofts_8R1-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_8R1-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_8R1-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_8R1-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]
1339	37	crofts_9D2	[40]	False	1.0	True	True	[('crofts_9D2-c_000000000011-x', 10573, 10722, 1, 150, 100.0)]	('crofts_9D2-c_000000000011-x',)	True	[('crofts_9D2-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_9D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]			True	[('crofts_9D2-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_9D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]
1340	37	crofts_4D1	[40]	False	2.0	True	True	[('crofts_4D1-c_000000000190-x', 10574, 10723, 1, 150, 100.0), ('crofts_4D1-c_000000000011-x', 10574, 10723, 1, 150, 100.0)]	('crofts_4D1-c_000000000190-x', 'crofts_4D1-c_000000000011-x')	True	[('crofts_4D1-c_000000000190-x', 9800, 10834, 1035, 1, 100.0), ('crofts_4D1-c_000000000190-x', 9800, 10834, 1, 1035, 100.0), ('crofts_4D1-c_000000000011-x', 9800, 10834, 1035, 1, 100.0), ('crofts_4D1-c_000000000011-x', 9800, 10834, 1, 1035, 100.0)]			True	[('crofts_4D1-c_000000000190-x', 9800, 10834, 1035, 1, 100.0), ('crofts_4D1-c_000000000190-x', 9800, 10834, 1, 1035, 100.0), ('crofts_4D1-c_000000000011-x', 9800, 10834, 1035, 1, 100.0), ('crofts_4D1-c_000000000011-x', 9800, 10834, 1, 1035, 100.0)]
1341	37	crofts_31D2	[40]	False	1.0	True	True	[('crofts_31D2-c_000000000011-x', 10573, 10722, 1, 150, 100.0)]	('crofts_31D2-c_000000000011-x',)	True	[('crofts_31D2-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_31D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]			True	[('crofts_31D2-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_31D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]
1342	37	crofts_11D1	[40]	False	1.0	True	True	[('crofts_11D1-c_000000000011-x', 3477, 3626, 1, 150, 100.0)]	('crofts_11D1-c_000000000011-x',)	True	[('crofts_11D1-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_11D1-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_11D1-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_11D1-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]
1343	37	crofts_14D2	[40]	False	1.0	True	True	[('crofts_14D2-c_000000000011-x', 10573, 10722, 1, 150, 100.0)]	('crofts_14D2-c_000000000011-x',)	True	[('crofts_14D2-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_14D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]			True	[('crofts_14D2-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_14D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]
1344	37	crofts_8D2	[40]	False	2.0	True	True	[('crofts_8D2-c_000000006044-x', 10573, 10722, 1, 150, 100.0), ('crofts_8D2-c_000000000296-x', 10573, 10722, 1, 150, 100.0)]	('crofts_8D2-c_000000006044-x', 'crofts_8D2-c_000000000296-x')	True	[('crofts_8D2-c_000000006044-x', 9799, 10833, 1035, 1, 100.0), ('crofts_8D2-c_000000006044-x', 9799, 10833, 1, 1035, 100.0), ('crofts_8D2-c_000000000296-x', 9799, 10833, 1035, 1, 100.0), ('crofts_8D2-c_000000000296-x', 9799, 10833, 1, 1035, 100.0)]			True	[('crofts_8D2-c_000000006044-x', 9799, 10833, 1035, 1, 100.0), ('crofts_8D2-c_000000006044-x', 9799, 10833, 1, 1035, 100.0), ('crofts_8D2-c_000000000296-x', 9799, 10833, 1035, 1, 100.0), ('crofts_8D2-c_000000000296-x', 9799, 10833, 1, 1035, 100.0)]
1345	37	crofts_4R	[40]	False	1.0	True	True	[('crofts_4R-c_000000000011-x', 10573, 10722, 1, 150, 100.0)]	('crofts_4R-c_000000000011-x',)	True	[('crofts_4R-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_4R-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]			True	[('crofts_4R-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_4R-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]
1346	37	crofts_1D2	[40]	False	1.0	True	True	[('crofts_1D2-c_000000000013-x', 3477, 3626, 1, 150, 100.0)]	('crofts_1D2-c_000000000013-x',)	True	[('crofts_1D2-c_000000000013-x', 3366, 4400, 1035, 1, 100.0), ('crofts_1D2-c_000000000013-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_1D2-c_000000000013-x', 3366, 4400, 1035, 1, 100.0), ('crofts_1D2-c_000000000013-x', 3366, 4400, 1, 1035, 100.0)]
1347	37	crofts_8D3	[40]	False	2.0	True	True	[('crofts_8D3-c_000000005440-x', 10573, 10722, 1, 150, 100.0), ('crofts_8D3-c_000000000106-x', 10573, 10722, 1, 150, 100.0)]	('crofts_8D3-c_000000005440-x', 'crofts_8D3-c_000000000106-x')	True	[('crofts_8D3-c_000000005440-x', 9799, 10833, 1035, 1, 100.0), ('crofts_8D3-c_000000005440-x', 9799, 10833, 1, 1035, 100.0), ('crofts_8D3-c_000000000106-x', 9799, 10833, 1035, 1, 100.0), ('crofts_8D3-c_000000000106-x', 9799, 10833, 1, 1035, 100.0)]			True	[('crofts_8D3-c_000000005440-x', 9799, 10833, 1035, 1, 100.0), ('crofts_8D3-c_000000005440-x', 9799, 10833, 1, 1035, 100.0), ('crofts_8D3-c_000000000106-x', 9799, 10833, 1035, 1, 100.0), ('crofts_8D3-c_000000000106-x', 9799, 10833, 1, 1035, 100.0)]
1348	37	crofts_14D3	[40]	False	1.0	True	True	[('crofts_14D3-c_000000000011-x', 10573, 10722, 1, 150, 100.0)]	('crofts_14D3-c_000000000011-x',)	True	[('crofts_14D3-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_14D3-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]			True	[('crofts_14D3-c_000000000011-x', 9799, 10833, 1035, 1, 100.0), ('crofts_14D3-c_000000000011-x', 9799, 10833, 1, 1035, 100.0)]
1349	37	crofts_24D2	[40]	False	2.0	True	True	[('crofts_24D2-c_000000000177-x', 3477, 3626, 1, 150, 100.0), ('crofts_24D2-c_000000000010-x', 3477, 3626, 1, 150, 100.0)]	('crofts_24D2-c_000000000010-x', 'crofts_24D2-c_000000000177-x')	True	[('crofts_24D2-c_000000000177-x', 3366, 4400, 1035, 1, 100.0), ('crofts_24D2-c_000000000177-x', 3366, 4400, 1, 1035, 100.0), ('crofts_24D2-c_000000000010-x', 3366, 4400, 1035, 1, 100.0), ('crofts_24D2-c_000000000010-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_24D2-c_000000000177-x', 3366, 4400, 1035, 1, 100.0), ('crofts_24D2-c_000000000177-x', 3366, 4400, 1, 1035, 100.0), ('crofts_24D2-c_000000000010-x', 3366, 4400, 1035, 1, 100.0), ('crofts_24D2-c_000000000010-x', 3366, 4400, 1, 1035, 100.0)]
1350	37	crofts_16D1	[40]	False	1.0	True	True	[('crofts_16D1-c_000000000011-x', 3477, 3626, 1, 150, 100.0)]	('crofts_16D1-c_000000000011-x',)	True	[('crofts_16D1-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_16D1-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_16D1-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_16D1-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]
1351	37	crofts_9R	[40]	False	1.0	False	True	[('crofts_9R-c_000000000011-x', 3477, 3627, 1, 150, 99.338)]	('crofts_9R-c_000000000011-x',)	True	[('crofts_9R-c_000000000011-x', 3553, 4401, 1, 849, 100.0)]			True	[('crofts_9R-c_000000000011-x', 3553, 4401, 1, 849, 100.0)]
1352	37	crofts_innoc	[40]	False	1.0	True	True	[('crofts_innoc-c_000000000011-x', 3477, 3626, 1, 150, 100.0)]	('crofts_innoc-c_000000000011-x',)	True	[('crofts_innoc-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_innoc-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_innoc-c_000000000011-x', 3366, 4400, 1035, 1, 100.0), ('crofts_innoc-c_000000000011-x', 3366, 4400, 1, 1035, 100.0)]
1353	37	crofts_16D0	[40]	False	1.0	True	True	[('crofts_16D0-c_000000000013-x', 3477, 3626, 1, 150, 100.0)]	('crofts_16D0-c_000000000013-x',)	True	[('crofts_16D0-c_000000000013-x', 3366, 4400, 1035, 1, 100.0), ('crofts_16D0-c_000000000013-x', 3366, 4400, 1, 1035, 100.0)]			True	[('crofts_16D0-c_000000000013-x', 3366, 4400, 1035, 1, 100.0), ('crofts_16D0-c_000000000013-x', 3366, 4400, 1, 1035, 100.0)]
1354	37	crofts_8R2	[40]	False	1.0	True	True	[('crofts_8R2-c_000000000011-x', 10571, 10720, 1, 150, 100.0)]	('crofts_8R2-c_000000000011-x',)	True	[('crofts_8R2-c_000000000011-x', 9797, 10831, 1035, 1, 100.0), ('crofts_8R2-c_000000000011-x', 9797, 10831, 1, 1035, 100.0)]			True	[('crofts_8R2-c_000000000011-x', 9797, 10831, 1035, 1, 100.0), ('crofts_8R2-c_000000000011-x', 9797, 10831, 1, 1035, 100.0)]
1355	37	crofts_32D2	[40]	False	2.0	True	True	[('crofts_32D2-c_000000005341-x', 10574, 10723, 1, 150, 100.0), ('crofts_32D2-c_000000000141-x', 10574, 10723, 1, 150, 100.0)]	('crofts_32D2-c_000000005341-x', 'crofts_32D2-c_000000000141-x')	True	[('crofts_32D2-c_000000005341-x', 9800, 10834, 1035, 1, 100.0), ('crofts_32D2-c_000000005341-x', 9800, 10834, 1, 1035, 100.0), ('crofts_32D2-c_000000000141-x', 9800, 10834, 1035, 1, 100.0), ('crofts_32D2-c_000000000141-x', 9800, 10834, 1, 1035, 100.0)]			True	[('crofts_32D2-c_000000005341-x', 9800, 10834, 1035, 1, 100.0), ('crofts_32D2-c_000000005341-x', 9800, 10834, 1, 1035, 100.0), ('crofts_32D2-c_000000000141-x', 9800, 10834, 1035, 1, 100.0), ('crofts_32D2-c_000000000141-x', 9800, 10834, 1, 1035, 100.0)]
1356	37	pCAMPY47	[40]	False	1.0		False		('pCAMPY47-c_000000000057-x',)	True	[('pCAMPY47-c_000000000057-x', 1508, 2341, 1, 834, 97.84200000000001)]			True	[('pCAMPY47-c_000000000057-x', 1508, 2341, 1, 834, 97.84200000000001)]
1357	37	pCAMPY22	[40]	False	1.0		False		('pCAMPY22-c_000000000057-x',)	True	[('pCAMPY22-c_000000000057-x', 2332, 3165, 1, 834, 95.68299999999999)]			True	[('pCAMPY22-c_000000000057-x', 2332, 3165, 1, 834, 95.68299999999999)]
1358	37	pCAMPY86	[40]	False	1.0	False	True	[('pCAMPY86-c_000000000394-x', 1257, 1406, 1, 150, 98.667)]	('pCAMPY86-c_000000000394-x',)	True	[('pCAMPY86-c_000000000394-x', 483, 1517, 1, 1035, 98.551)]			True	[('pCAMPY86-c_000000000394-x', 483, 1517, 1, 1035, 98.551)]
1359	37	CAMPY87_S44	[40]	False			False			False				False	
1360	37	CAMPY41_S20	[40]	False	1.0		False		('CAMPY41_S20-c_000000000143-x',)	True	[('CAMPY41_S20-c_000000000143-x', 1410, 2243, 1, 834, 97.84200000000001)]			True	[('CAMPY41_S20-c_000000000143-x', 1410, 2243, 1, 834, 97.84200000000001)]
1361	37	CAMPY4_spr11	[40]	False	1.0	False	True	[('CAMPY4_spr11-c_000000000064-x', 3218, 3367, 1, 150, 98.0)]	('CAMPY4_spr11-c_000000000064-x',)	True	[('CAMPY4_spr11-c_000000000064-x', 2444, 3478, 1, 1035, 98.551)]			True	[('CAMPY4_spr11-c_000000000064-x', 2444, 3478, 1, 1035, 98.551)]
1362	37	CAMPY12_S6	[40]	False	1.0	False	True	[('CAMPY12_S6-c_000000000099-x', 2209, 2358, 1, 150, 98.667)]	('CAMPY12_S6-c_000000000099-x',)	True	[('CAMPY12_S6-c_000000000099-x', 2098, 3132, 1, 1035, 98.551)]			True	[('CAMPY12_S6-c_000000000099-x', 2098, 3132, 1, 1035, 98.551)]
1363	37	CAMPY82_spr11	[40]	False			False			False				False	
1364	37	CAMPY10	[40]	False			False			False				False	
1365	37	pCAMPY80	[40]	False	1.0		False		('pCAMPY80-c_000000000037-x',)	True	[('pCAMPY80-c_000000000037-x', 3161, 3994, 1, 834, 95.68299999999999)]			True	[('pCAMPY80-c_000000000037-x', 3161, 3994, 1, 834, 95.68299999999999)]
1366	37	CAMPY28	[40]	False			False			False				False	
1367	37	CAMPY15_S7	[40]	False	1.0	False	True	[('CAMPY15_S7-c_000000000068-x', 3380, 3528, 1, 150, 97.333)]	('CAMPY15_S7-c_000000000068-x',)	True	[('CAMPY15_S7-c_000000000068-x', 3457, 4302, 1, 846, 98.58200000000001)]			True	[('CAMPY15_S7-c_000000000068-x', 3457, 4302, 1, 846, 98.58200000000001)]
1368	38	CG8421	[41]	False	1.0	True	True	[('CG8421-NZ_CP005388-x', 1361150, 1361299, 1, 150, 100.0)]	('CG8421-NZ_CP005388-x',)	True	[('CG8421-NZ_CP005388-x', 1360602, 1361219, 308, 925, 100.0)]			True	[('CG8421-NZ_CP005388-x', 1360602, 1361219, 308, 925, 100.0)]
1369	38	CG8421_sim	[41]	False	1.0	True	True	[('CG8421_sim-c_000000000009-x', 8098, 8247, 1, 150, 100.0)]	('CG8421_sim-c_000000000009-x',)	True	[('CG8421_sim-c_000000000009-x', 8178, 8795, 308, 925, 100.0)]			True	[('CG8421_sim-c_000000000009-x', 8178, 8795, 308, 925, 100.0)]
1370	38	crofts_31R	[41]	False	1.0	True	True	[('crofts_31R-c_000000000011-x', 8025, 8174, 1, 150, 100.0)]	('crofts_31R-c_000000000011-x',)	True	[('crofts_31R-c_000000000011-x', 8105, 8722, 308, 925, 100.0)]			True	[('crofts_31R-c_000000000011-x', 8105, 8722, 308, 925, 100.0)]
1371	38	crofts_21D1	[41]	False	1.0	True	True	[('crofts_21D1-c_000000000011-x', 6025, 6174, 1, 150, 100.0)]	('crofts_21D1-c_000000000011-x',)	True	[('crofts_21D1-c_000000000011-x', 5477, 6094, 308, 925, 100.0)]			True	[('crofts_21D1-c_000000000011-x', 5477, 6094, 308, 925, 100.0)]
1372	38	crofts_33D1	[41]	False	1.0	True	True	[('crofts_33D1-c_000000000013-x', 6025, 6174, 1, 150, 100.0)]	('crofts_33D1-c_000000000013-x',)	True	[('crofts_33D1-c_000000000013-x', 5477, 6094, 308, 925, 100.0)]			True	[('crofts_33D1-c_000000000013-x', 5477, 6094, 308, 925, 100.0)]
1373	38	crofts_1R	[41]	False	1.0	True	True	[('crofts_1R-c_000000000011-x', 6025, 6174, 1, 150, 100.0)]	('crofts_1R-c_000000000011-x',)	True	[('crofts_1R-c_000000000011-x', 5477, 6094, 308, 925, 100.0)]			True	[('crofts_1R-c_000000000011-x', 5477, 6094, 308, 925, 100.0)]
1374	38	crofts_8R1	[41]	False	1.0	False	True	[('crofts_8R1-c_000000000011-x', 6025, 6173, 1, 150, 99.333)]	('crofts_8R1-c_000000000011-x',)	True	[('crofts_8R1-c_000000000011-x', 5477, 6094, 308, 925, 100.0)]			True	[('crofts_8R1-c_000000000011-x', 5477, 6094, 308, 925, 100.0)]
1375	38	crofts_9D2	[41]	False	1.0	True	True	[('crofts_9D2-c_000000000011-x', 8025, 8174, 1, 150, 100.0)]	('crofts_9D2-c_000000000011-x',)	True	[('crofts_9D2-c_000000000011-x', 8105, 8722, 308, 925, 100.0)]			True	[('crofts_9D2-c_000000000011-x', 8105, 8722, 308, 925, 100.0)]
