	region	iso	varidxs	intergenic_bool	homologs	has_wildtype	exact_hit	exact_loc	contig_set	in_gene_nt_1	in_gene_nt_1_loc	in_gene_nt_2	in_gene_nt_2_loc	adj1_nt	adj2_nt	adj1_nt_loc	adj2_nt_loc	in_gene_p_1	in_gene_p_1_loc	in_gene_p_2	in_gene_p_2_loc	adj1_p	adj2_p	adj1_p_loc	adj2_p_loc	gene_no_prot	prot_no_gene
995	36	CAMPY12_S6	[39]	False	1.0	False	True	[['CAMPY12_S6-c_000000000176-x', 2069, 2218, 1, 150, 98.667]]	('CAMPY12_S6-c_000000000176-x',)	True	[['CAMPY12_S6-c_000000000176-x', 2545, 1772, 1, 774, 98.96600000000001]]			False	True	[]	[['CAMPY12_S6-c_000000000176-x', 1721, 960, 1, 762, 97.63799999999999]]	True	[['CAMPY12_S6-c_000000000176-x', 2545, 1772, 1, 774, 98.96600000000001]]			False	True	[]	[['CAMPY12_S6-c_000000000176-x', 1721, 960, 1, 762, 97.63799999999999]]	0	0
996	36	crofts_9R	[39]	False	1.0	True	True	[['crofts_9R-c_000000000009-x', 80809, 80958, 1, 150, 100.0]]	('crofts_9R-c_000000000009-x',)	True	[['crofts_9R-c_000000000009-x', 81285, 80512, 1, 774, 100.0]]			True	True	[['crofts_9R-c_000000000009-x', 82438, 81337, 678, 1779, 100.0]]	[['crofts_9R-c_000000000009-x', 80459, 79698, 1, 762, 100.0]]	True	[['crofts_9R-c_000000000009-x', 81285, 80512, 1, 774, 100.0]]			True	True	[['crofts_9R-c_000000000009-x', 82438, 81337, 678, 1779, 100.0]]	[['crofts_9R-c_000000000009-x', 80459, 79698, 1, 762, 100.0]]	0	0
997	36	pCAMPY47	[39]	False			False			False	[]			False	False	[]	[]	False	[]			False	False	[]	[]	0	0
998	36	crofts_31D2	[39]	False	1.0	True	True	[['crofts_31D2-c_000000000009-x', 1630, 1481, 1, 150, 100.0]]	('crofts_31D2-c_000000000009-x',)	True	[['crofts_31D2-c_000000000009-x', 1154, 1927, 1, 774, 100.0]]			True	True	[['crofts_31D2-c_000000000009-x', 1, 1102, 678, 1779, 100.0]]	[['crofts_31D2-c_000000000009-x', 1980, 2741, 1, 762, 100.0]]	True	[['crofts_31D2-c_000000000009-x', 1154, 1927, 1, 774, 100.0]]			True	True	[['crofts_31D2-c_000000000009-x', 1, 1102, 678, 1779, 100.0]]	[['crofts_31D2-c_000000000009-x', 1980, 2741, 1, 762, 100.0]]	0	0
999	37	pCAMPY86	[40]	False	1.0	False	True	[['pCAMPY86-c_000000000394-x', 1406, 1257, 1, 150, 98.667]]	('pCAMPY86-c_000000000394-x',)	True	[['pCAMPY86-c_000000000394-x', 483, 1517, 1, 1035, 96.135]]			True	True	[['pCAMPY86-c_000000000580-x', 504, 1090, 1, 593, 64.274]]	[['pCAMPY86-c_000000000394-x', 1541, 2479, 1, 939, 98.40299999999999]]	True	[['pCAMPY86-c_000000000394-x', 483, 1517, 1, 1035, 96.135]]			True	True	[['pCAMPY86-c_000000000580-x', 504, 1090, 1, 593, 64.274]]	[['pCAMPY86-c_000000000394-x', 1541, 2479, 1, 939, 98.40299999999999]]	0	0
1000	37	pCAMPY80	[40]	False	1.0	False	True	[['pCAMPY80-c_000000000037-x', 3075, 3220, 2, 150, 76.0]]	('pCAMPY80-c_000000000037-x',)	True	[['pCAMPY80-c_000000000037-x', 3994, 2965, 1, 1033, 86.944]]			True	False	[['pCAMPY80-c_000000000037-x', 5061, 4003, 1, 1059, 65.775]]	[]	True	[['pCAMPY80-c_000000000037-x', 3994, 2965, 1, 1033, 86.944]]			True	False	[['pCAMPY80-c_000000000037-x', 5061, 4003, 1, 1059, 65.775]]	[]	0	0
1001	37	crofts_1R	[40]	False	1.0	True	True	[['crofts_1R-c_000000000011-x', 3477, 3626, 1, 150, 100.0]]	('crofts_1R-c_000000000011-x',)	True	[['crofts_1R-c_000000000011-x', 4400, 3366, 1, 1035, 100.0]]			True	True	[['crofts_1R-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_1R-c_000000000011-x', 3342, 2404, 1, 939, 100.0]]	True	[['crofts_1R-c_000000000011-x', 4400, 3366, 1, 1035, 100.0]]			True	True	[['crofts_1R-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_1R-c_000000000011-x', 3342, 2404, 1, 939, 100.0]]	0	0
1002	37	crofts_8R2	[40]	False	1.0	True	True	[['crofts_8R2-c_000000000011-x', 10720, 10571, 1, 150, 100.0]]	('crofts_8R2-c_000000000011-x',)	True	[['crofts_8R2-c_000000000011-x', 9797, 10831, 1, 1035, 100.0]]			True	True	[['crofts_8R2-c_000000000011-x', 8730, 9788, 1, 1059, 100.0]]	[['crofts_8R2-c_000000000011-x', 10855, 11793, 1, 939, 100.0]]	True	[['crofts_8R2-c_000000000011-x', 9797, 10831, 1, 1035, 100.0]]			True	True	[['crofts_8R2-c_000000000011-x', 8730, 9788, 1, 1059, 100.0]]	[['crofts_8R2-c_000000000011-x', 10855, 11793, 1, 939, 100.0]]	0	0
1003	37	crofts_4D1	[40]	False	2.0	True	True	[['crofts_4D1-c_000000000190-x', 10723, 10574, 1, 150, 100.0], ['crofts_4D1-c_000000000011-x', 10723, 10574, 1, 150, 100.0]]	('crofts_4D1-c_000000000011-x', 'crofts_4D1-c_000000000190-x')	True	[['crofts_4D1-c_000000000190-x', 9800, 10834, 1, 1035, 100.0], ['crofts_4D1-c_000000000011-x', 9800, 10834, 1, 1035, 100.0]]			True	True	[['crofts_4D1-c_000000000190-x', 8733, 9791, 1, 1059, 100.0], ['crofts_4D1-c_000000000011-x', 8733, 9791, 1, 1059, 100.0]]	[['crofts_4D1-c_000000000190-x', 10858, 11796, 1, 939, 100.0], ['crofts_4D1-c_000000000011-x', 10858, 11796, 1, 939, 100.0]]	True	[['crofts_4D1-c_000000000190-x', 9800, 10834, 1, 1035, 100.0], ['crofts_4D1-c_000000000011-x', 9800, 10834, 1, 1035, 100.0]]			True	True	[['crofts_4D1-c_000000000190-x', 8733, 9791, 1, 1059, 100.0], ['crofts_4D1-c_000000000011-x', 8733, 9791, 1, 1059, 100.0]]	[['crofts_4D1-c_000000000190-x', 10858, 11796, 1, 939, 100.0], ['crofts_4D1-c_000000000011-x', 10858, 11796, 1, 939, 100.0]]	0	0
1004	37	crofts_31R	[40]	False	1.0	True	True	[['crofts_31R-c_000000000011-x', 10722, 10573, 1, 150, 100.0]]	('crofts_31R-c_000000000011-x',)	True	[['crofts_31R-c_000000000011-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_31R-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_31R-c_000000000011-x', 10857, 11795, 1, 939, 100.0]]	True	[['crofts_31R-c_000000000011-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_31R-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_31R-c_000000000011-x', 10857, 11795, 1, 939, 100.0]]	0	0
1005	37	CAMPY82_spr11	[40]	False			False			False	[]			True	True	[['CAMPY82_spr11-c_000000000040-x', 628, 1665, 1, 1047, 66.163]]	[['CAMPY82_spr11-c_000000000040-x', 1692, 2629, 1, 939, 96.486]]	False	[]			True	True	[['CAMPY82_spr11-c_000000000040-x', 628, 1665, 1, 1047, 66.163]]	[['CAMPY82_spr11-c_000000000040-x', 1692, 2629, 1, 939, 96.486]]	0	0
1006	37	pCAMPY22	[40]	False	1.0	False	True	[['pCAMPY22-c_000000000057-x', 3251, 3106, 2, 150, 76.0]]	('pCAMPY22-c_000000000057-x',)	True	[['pCAMPY22-c_000000000057-x', 2332, 3361, 1, 1033, 86.944]]			True	False	[['pCAMPY22-c_000000000057-x', 1265, 2323, 1, 1059, 65.775]]	[]	True	[['pCAMPY22-c_000000000057-x', 2332, 3361, 1, 1033, 86.944]]			True	False	[['pCAMPY22-c_000000000057-x', 1265, 2323, 1, 1059, 65.775]]	[]	0	0
1007	37	crofts_innoc	[40]	False	1.0	True	True	[['crofts_innoc-c_000000000011-x', 3477, 3626, 1, 150, 100.0]]	('crofts_innoc-c_000000000011-x',)	True	[['crofts_innoc-c_000000000011-x', 4400, 3366, 1, 1035, 100.0]]			True	True	[['crofts_innoc-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_innoc-c_000000000011-x', 3342, 2404, 1, 939, 100.0]]	True	[['crofts_innoc-c_000000000011-x', 4400, 3366, 1, 1035, 100.0]]			True	True	[['crofts_innoc-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_innoc-c_000000000011-x', 3342, 2404, 1, 939, 100.0]]	0	0
1008	37	CAMPY10	[40]	False			False			False	[]			False	False	[]	[]	False	[]			False	False	[]	[]	0	0
1009	37	CAMPY41_S20	[40]	False	1.0	False	True	[['CAMPY41_S20-c_000000000143-x', 1324, 1469, 2, 150, 76.667]]	('CAMPY41_S20-c_000000000143-x',)	True	[['CAMPY41_S20-c_000000000143-x', 2243, 1214, 1, 1033, 90.039]]			True	False	[['CAMPY41_S20-c_000000000143-x', 3313, 2252, 1, 1059, 71.54899999999999]]	[]	True	[['CAMPY41_S20-c_000000000143-x', 2243, 1214, 1, 1033, 90.039]]			True	False	[['CAMPY41_S20-c_000000000143-x', 3313, 2252, 1, 1059, 71.54899999999999]]	[]	0	0
1010	37	CAMPY4_spr11	[40]	False	1.0	False	True	[['CAMPY4_spr11-c_000000000064-x', 3367, 3218, 1, 150, 98.0]]	('CAMPY4_spr11-c_000000000064-x',)	True	[['CAMPY4_spr11-c_000000000064-x', 2444, 3478, 1, 1035, 95.459]]			True	True	[['CAMPY4_spr11-c_000000000064-x', 1395, 2435, 1, 1059, 66.355]]	[['CAMPY4_spr11-c_000000000064-x', 3502, 4440, 1, 939, 98.40299999999999]]	True	[['CAMPY4_spr11-c_000000000064-x', 2444, 3478, 1, 1035, 95.459]]			True	True	[['CAMPY4_spr11-c_000000000064-x', 1395, 2435, 1, 1059, 66.355]]	[['CAMPY4_spr11-c_000000000064-x', 3502, 4440, 1, 939, 98.40299999999999]]	0	0
1011	37	crofts_4R	[40]	False	1.0	True	True	[['crofts_4R-c_000000000011-x', 10722, 10573, 1, 150, 100.0]]	('crofts_4R-c_000000000011-x',)	True	[['crofts_4R-c_000000000011-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_4R-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_4R-c_000000000011-x', 10857, 11795, 1, 939, 100.0]]	True	[['crofts_4R-c_000000000011-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_4R-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_4R-c_000000000011-x', 10857, 11795, 1, 939, 100.0]]	0	0
1012	37	CAMPY15_S7	[40]	False	1.0	False	True	[['CAMPY15_S7-c_000000000068-x', 3380, 3528, 1, 150, 97.333]]	('CAMPY15_S7-c_000000000068-x',)	True	[['CAMPY15_S7-c_000000000068-x', 4302, 3269, 1, 1035, 95.36200000000001]]			True	True	[['CAMPY15_S7-c_000000000068-x', 4916, 4311, 442, 1059, 68.86]]	[['CAMPY15_S7-c_000000000068-x', 3245, 2307, 1, 939, 98.40299999999999]]	True	[['CAMPY15_S7-c_000000000068-x', 4302, 3269, 1, 1035, 95.36200000000001]]			True	True	[['CAMPY15_S7-c_000000000068-x', 4916, 4311, 442, 1059, 68.86]]	[['CAMPY15_S7-c_000000000068-x', 3245, 2307, 1, 939, 98.40299999999999]]	0	0
1013	37	crofts_8D3	[40]	False	2.0	True	True	[['crofts_8D3-c_000000005440-x', 10722, 10573, 1, 150, 100.0], ['crofts_8D3-c_000000000106-x', 10722, 10573, 1, 150, 100.0]]	('crofts_8D3-c_000000000106-x', 'crofts_8D3-c_000000005440-x')	True	[['crofts_8D3-c_000000005440-x', 9799, 10833, 1, 1035, 100.0], ['crofts_8D3-c_000000000106-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_8D3-c_000000005440-x', 8732, 9790, 1, 1059, 100.0], ['crofts_8D3-c_000000000106-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_8D3-c_000000005440-x', 10857, 11795, 1, 939, 100.0], ['crofts_8D3-c_000000000106-x', 10857, 11795, 1, 939, 100.0]]	True	[['crofts_8D3-c_000000005440-x', 9799, 10833, 1, 1035, 100.0], ['crofts_8D3-c_000000000106-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_8D3-c_000000005440-x', 8732, 9790, 1, 1059, 100.0], ['crofts_8D3-c_000000000106-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_8D3-c_000000005440-x', 10857, 11795, 1, 939, 100.0], ['crofts_8D3-c_000000000106-x', 10857, 11795, 1, 939, 100.0]]	0	0
1014	37	CAMPY87_S44	[40]	False			False			False	[]			True	True	[['CAMPY87_S44-c_000000000089-x', 1538, 2575, 1, 1047, 66.163]]	[['CAMPY87_S44-c_000000000089-x', 2602, 3539, 1, 939, 96.486]]	False	[]			True	True	[['CAMPY87_S44-c_000000000089-x', 1538, 2575, 1, 1047, 66.163]]	[['CAMPY87_S44-c_000000000089-x', 2602, 3539, 1, 939, 96.486]]	0	0
1015	37	crofts_1D2	[40]	False	1.0	True	True	[['crofts_1D2-c_000000000013-x', 3477, 3626, 1, 150, 100.0]]	('crofts_1D2-c_000000000013-x',)	True	[['crofts_1D2-c_000000000013-x', 4400, 3366, 1, 1035, 100.0]]			True	True	[['crofts_1D2-c_000000000013-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_1D2-c_000000000013-x', 3342, 2404, 1, 939, 100.0]]	True	[['crofts_1D2-c_000000000013-x', 4400, 3366, 1, 1035, 100.0]]			True	True	[['crofts_1D2-c_000000000013-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_1D2-c_000000000013-x', 3342, 2404, 1, 939, 100.0]]	0	0
1016	37	crofts_8R1	[40]	False	1.0	True	True	[['crofts_8R1-c_000000000011-x', 3477, 3626, 1, 150, 100.0]]	('crofts_8R1-c_000000000011-x',)	True	[['crofts_8R1-c_000000000011-x', 4400, 3366, 1, 1035, 100.0]]			True	True	[['crofts_8R1-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_8R1-c_000000000011-x', 3342, 2404, 1, 939, 100.0]]	True	[['crofts_8R1-c_000000000011-x', 4400, 3366, 1, 1035, 100.0]]			True	True	[['crofts_8R1-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_8R1-c_000000000011-x', 3342, 2404, 1, 939, 100.0]]	0	0
1017	37	CG8421	[40]	False	1.0	True	True	[['CG8421-NZ_CP005388-x', 1358602, 1358751, 1, 150, 100.0]]	('CG8421-NZ_CP005388-x',)	True	[['CG8421-NZ_CP005388-x', 1359525, 1358491, 1, 1035, 100.0]]			True	True	[['CG8421-NZ_CP005388-x', 1360592, 1359534, 1, 1059, 100.0]]	[['CG8421-NZ_CP005388-x', 1358467, 1357529, 1, 939, 100.0]]	True	[['CG8421-NZ_CP005388-x', 1359525, 1358491, 1, 1035, 100.0]]			True	True	[['CG8421-NZ_CP005388-x', 1360592, 1359534, 1, 1059, 100.0]]	[['CG8421-NZ_CP005388-x', 1358467, 1357529, 1, 939, 100.0]]	0	0
1018	37	crofts_8D2	[40]	False	2.0	True	True	[['crofts_8D2-c_000000006044-x', 10722, 10573, 1, 150, 100.0], ['crofts_8D2-c_000000000296-x', 10722, 10573, 1, 150, 100.0]]	('crofts_8D2-c_000000000296-x', 'crofts_8D2-c_000000006044-x')	True	[['crofts_8D2-c_000000006044-x', 9799, 10833, 1, 1035, 100.0], ['crofts_8D2-c_000000000296-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_8D2-c_000000006044-x', 8732, 9790, 1, 1059, 100.0], ['crofts_8D2-c_000000000296-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_8D2-c_000000006044-x', 10857, 11795, 1, 939, 100.0], ['crofts_8D2-c_000000000296-x', 10857, 11795, 1, 939, 100.0]]	True	[['crofts_8D2-c_000000006044-x', 9799, 10833, 1, 1035, 100.0], ['crofts_8D2-c_000000000296-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_8D2-c_000000006044-x', 8732, 9790, 1, 1059, 100.0], ['crofts_8D2-c_000000000296-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_8D2-c_000000006044-x', 10857, 11795, 1, 939, 100.0], ['crofts_8D2-c_000000000296-x', 10857, 11795, 1, 939, 100.0]]	0	0
1019	37	CAMPY28	[40]	False			False			False	[]			False	False	[]	[]	False	[]			False	False	[]	[]	0	0
1020	37	crofts_9D2	[40]	False	1.0	True	True	[['crofts_9D2-c_000000000011-x', 10722, 10573, 1, 150, 100.0]]	('crofts_9D2-c_000000000011-x',)	True	[['crofts_9D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_9D2-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_9D2-c_000000000011-x', 10857, 11795, 1, 939, 100.0]]	True	[['crofts_9D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_9D2-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_9D2-c_000000000011-x', 10857, 11795, 1, 939, 100.0]]	0	0
1021	37	CG8421_sim	[40]	False	1.0	True	True	[['CG8421_sim-c_000000000009-x', 10795, 10646, 1, 150, 100.0]]	('CG8421_sim-c_000000000009-x',)	True	[['CG8421_sim-c_000000000009-x', 9872, 10906, 1, 1035, 100.0]]			True	True	[['CG8421_sim-c_000000000009-x', 8805, 9863, 1, 1059, 100.0]]	[['CG8421_sim-c_000000000009-x', 10930, 11868, 1, 939, 100.0]]	True	[['CG8421_sim-c_000000000009-x', 9872, 10906, 1, 1035, 100.0]]			True	True	[['CG8421_sim-c_000000000009-x', 8805, 9863, 1, 1059, 100.0]]	[['CG8421_sim-c_000000000009-x', 10930, 11868, 1, 939, 100.0]]	0	0
1022	37	CAMPY12_S6	[40]	False	1.0	False	True	[['CAMPY12_S6-c_000000000099-x', 2209, 2358, 1, 150, 98.667]]	('CAMPY12_S6-c_000000000099-x',)	True	[['CAMPY12_S6-c_000000000099-x', 3132, 2098, 1, 1035, 96.135]]			True	True	[['CAMPY12_S6-c_000000000099-x', 4181, 3141, 1, 1059, 66.075]]	[['CAMPY12_S6-c_000000000099-x', 2074, 1136, 1, 939, 98.296]]	True	[['CAMPY12_S6-c_000000000099-x', 3132, 2098, 1, 1035, 96.135]]			True	True	[['CAMPY12_S6-c_000000000099-x', 4181, 3141, 1, 1059, 66.075]]	[['CAMPY12_S6-c_000000000099-x', 2074, 1136, 1, 939, 98.296]]	0	0
1023	37	crofts_9R	[40]	False	1.0	False	True	[['crofts_9R-c_000000000011-x', 3477, 3627, 1, 150, 99.338]]	('crofts_9R-c_000000000011-x',)	True	[['crofts_9R-c_000000000011-x', 4401, 3366, 1, 1035, 99.90299999999999]]			True	True	[['crofts_9R-c_000000000011-x', 5468, 4410, 1, 1059, 100.0]]	[['crofts_9R-c_000000000011-x', 3342, 2404, 1, 939, 100.0]]	True	[['crofts_9R-c_000000000011-x', 4401, 3366, 1, 1035, 99.90299999999999]]			True	True	[['crofts_9R-c_000000000011-x', 5468, 4410, 1, 1059, 100.0]]	[['crofts_9R-c_000000000011-x', 3342, 2404, 1, 939, 100.0]]	0	0
1024	37	pCAMPY47	[40]	False	1.0	False	True	[['pCAMPY47-c_000000000057-x', 1422, 1567, 2, 150, 76.667]]	('pCAMPY47-c_000000000057-x',)	True	[['pCAMPY47-c_000000000057-x', 2341, 1312, 1, 1033, 90.039]]			True	False	[['pCAMPY47-c_000000000057-x', 4563, 3532, 1, 1032, 96.027]]	[]	True	[['pCAMPY47-c_000000000057-x', 2341, 1312, 1, 1033, 90.039]]			True	False	[['pCAMPY47-c_000000000057-x', 4563, 3532, 1, 1032, 96.027]]	[]	0	0
1025	37	crofts_31D2	[40]	False	1.0	True	True	[['crofts_31D2-c_000000000011-x', 10722, 10573, 1, 150, 100.0]]	('crofts_31D2-c_000000000011-x',)	True	[['crofts_31D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_31D2-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_31D2-c_000000000011-x', 10857, 11795, 1, 939, 100.0]]	True	[['crofts_31D2-c_000000000011-x', 9799, 10833, 1, 1035, 100.0]]			True	True	[['crofts_31D2-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_31D2-c_000000000011-x', 10857, 11795, 1, 939, 100.0]]	0	0
1026	38	pCAMPY86	[41]	False			False			False	[]			True	True	[['pCAMPY86-c_000000000580-x', 504, 1090, 1, 593, 64.274]]	[['pCAMPY86-c_000000000580-x', 1, 485, 43, 527, 90.72200000000001]]					True	True	[['pCAMPY86-c_000000000580-x', 504, 1090, 1, 593, 64.274]]	[['pCAMPY86-c_000000000580-x', 1, 485, 43, 527, 90.72200000000001]]	0	0
1027	38	pCAMPY80	[41]	False	1.0	False	True	[['pCAMPY80-c_000000000037-x', 6734, 6867, 1, 149, 84.564]]	('pCAMPY80-c_000000000037-x',)	True	[['pCAMPY80-c_000000000037-x', 7095, 6195, 1, 922, 87.135]]			True	True	[['pCAMPY80-c_000000000037-x', 5061, 4003, 1, 1059, 65.775]]	[['pCAMPY80-c_000000000037-x', 7644, 7099, 1, 546, 79.92699999999999]]					True	True	[['pCAMPY80-c_000000000037-x', 5061, 4003, 1, 1059, 65.775]]	[['pCAMPY80-c_000000000037-x', 7644, 7099, 1, 546, 79.92699999999999]]	0	0
1028	38	crofts_1R	[41]	False	1.0	True	True	[['crofts_1R-c_000000000011-x', 6025, 6174, 1, 150, 100.0]]	('crofts_1R-c_000000000011-x',)	True	[['crofts_1R-c_000000000011-x', 6401, 5477, 1, 925, 100.0]]			True	True	[['crofts_1R-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_1R-c_000000000011-x', 6949, 6404, 1, 546, 100.0]]					True	True	[['crofts_1R-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_1R-c_000000000011-x', 6949, 6404, 1, 546, 100.0]]	0	0
1029	38	crofts_8R2	[41]	False	1.0	False	True	[['crofts_8R2-c_000000000011-x', 8172, 8024, 1, 150, 99.333]]	('crofts_8R2-c_000000000011-x',)	True	[['crofts_8R2-c_000000000011-x', 7797, 8720, 1, 925, 99.89200000000001]]			True	True	[['crofts_8R2-c_000000000011-x', 8730, 9788, 1, 1059, 100.0]]	[['crofts_8R2-c_000000000011-x', 7249, 7794, 1, 546, 100.0]]					True	True	[['crofts_8R2-c_000000000011-x', 8730, 9788, 1, 1059, 100.0]]	[['crofts_8R2-c_000000000011-x', 7249, 7794, 1, 546, 100.0]]	0	0
1030	38	crofts_4D1	[41]	False	2.0	True	True	[['crofts_4D1-c_000000000190-x', 8175, 8026, 1, 150, 100.0], ['crofts_4D1-c_000000000011-x', 8175, 8026, 1, 150, 100.0]]	('crofts_4D1-c_000000000011-x', 'crofts_4D1-c_000000000190-x')	True	[['crofts_4D1-c_000000000190-x', 7799, 8723, 1, 925, 100.0], ['crofts_4D1-c_000000000011-x', 7799, 8723, 1, 925, 100.0]]			True	True	[['crofts_4D1-c_000000000190-x', 8733, 9791, 1, 1059, 100.0], ['crofts_4D1-c_000000000011-x', 8733, 9791, 1, 1059, 100.0]]	[['crofts_4D1-c_000000000190-x', 7251, 7796, 1, 546, 100.0], ['crofts_4D1-c_000000000011-x', 7251, 7796, 1, 546, 100.0]]					True	True	[['crofts_4D1-c_000000000190-x', 8733, 9791, 1, 1059, 100.0], ['crofts_4D1-c_000000000011-x', 8733, 9791, 1, 1059, 100.0]]	[['crofts_4D1-c_000000000190-x', 7251, 7796, 1, 546, 100.0], ['crofts_4D1-c_000000000011-x', 7251, 7796, 1, 546, 100.0]]	0	0
1031	38	crofts_31R	[41]	False	1.0	True	True	[['crofts_31R-c_000000000011-x', 8174, 8025, 1, 150, 100.0]]	('crofts_31R-c_000000000011-x',)	True	[['crofts_31R-c_000000000011-x', 7798, 8722, 1, 925, 100.0]]			True	True	[['crofts_31R-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_31R-c_000000000011-x', 7250, 7795, 1, 546, 100.0]]					True	True	[['crofts_31R-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_31R-c_000000000011-x', 7250, 7795, 1, 546, 100.0]]	0	0
1032	38	CAMPY82_spr11	[41]	False	0.0	False	True	[['CAMPY82_spr11-c_000000000509-x', 1, 86, 62, 148, 90.805]]	()	True	[['CAMPY82_spr11-c_000000000040-x', 3, 616, 303, 922, 85.691]]			True	True	[['CAMPY82_spr11-c_000000000040-x', 628, 1665, 1, 1047, 66.163]]	[['CAMPY82_spr11-c_000000000509-x', 864, 319, 1, 546, 81.752]]					True	True	[['CAMPY82_spr11-c_000000000040-x', 628, 1665, 1, 1047, 66.163]]	[['CAMPY82_spr11-c_000000000509-x', 864, 319, 1, 546, 81.752]]	0	0
1033	38	pCAMPY22	[41]	False		False	True	[['pCAMPY22-c_000000000294-x', 49, 182, 1, 149, 84.564]]		False	[]			True	True	[['pCAMPY22-c_000000000057-x', 1265, 2323, 1, 1059, 65.775]]	[['pCAMPY22-c_000000000294-x', 959, 414, 1, 546, 79.745]]					True	True	[['pCAMPY22-c_000000000057-x', 1265, 2323, 1, 1059, 65.775]]	[['pCAMPY22-c_000000000294-x', 959, 414, 1, 546, 79.745]]	0	0
1034	38	crofts_innoc	[41]	False	1.0	True	True	[['crofts_innoc-c_000000000011-x', 6025, 6174, 1, 150, 100.0]]	('crofts_innoc-c_000000000011-x',)	True	[['crofts_innoc-c_000000000011-x', 6401, 5477, 1, 925, 100.0]]			True	True	[['crofts_innoc-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_innoc-c_000000000011-x', 6949, 6404, 1, 546, 100.0]]					True	True	[['crofts_innoc-c_000000000011-x', 5467, 4409, 1, 1059, 100.0]]	[['crofts_innoc-c_000000000011-x', 6949, 6404, 1, 546, 100.0]]	0	0
1035	38	CAMPY10	[41]	False			False			False	[]			False	False	[]	[]					False	False	[]	[]	0	0
1036	38	CAMPY41_S20	[41]	False			False			False	[]			True	True	[['CAMPY41_S20-c_000000000143-x', 3313, 2252, 1, 1059, 71.54899999999999]]	[['CAMPY41_S20-c_000000000210-x', 59, 585, 1, 527, 92.03]]					True	True	[['CAMPY41_S20-c_000000000143-x', 3313, 2252, 1, 1059, 71.54899999999999]]	[['CAMPY41_S20-c_000000000210-x', 59, 585, 1, 527, 92.03]]	0	0
1037	38	CAMPY4_spr11	[41]	False			False			False	[]			True	True	[['CAMPY4_spr11-c_000000000064-x', 1395, 2435, 1, 1059, 66.355]]	[['CAMPY4_spr11-c_000000000064-x', 850, 1376, 1, 527, 91.65100000000001]]					True	True	[['CAMPY4_spr11-c_000000000064-x', 1395, 2435, 1, 1059, 66.355]]	[['CAMPY4_spr11-c_000000000064-x', 850, 1376, 1, 527, 91.65100000000001]]	0	0
1038	38	crofts_4R	[41]	False	1.0	True	True	[['crofts_4R-c_000000000011-x', 8174, 8025, 1, 150, 100.0]]	('crofts_4R-c_000000000011-x',)	True	[['crofts_4R-c_000000000011-x', 7798, 8722, 1, 925, 100.0]]			True	True	[['crofts_4R-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_4R-c_000000000011-x', 7250, 7795, 1, 546, 100.0]]					True	True	[['crofts_4R-c_000000000011-x', 8732, 9790, 1, 1059, 100.0]]	[['crofts_4R-c_000000000011-x', 7250, 7795, 1, 546, 100.0]]	0	0
